pathway_size	DIS_genes	DIS_genes_add	rawp_score_max	rawp_wald_max	rawp_lr_max	rawp_score_sum2	rawp_wald_sum2	rawp_lr_sum	adjp_score_max	adjp_wald_max	adjp_lr_max	adjp_score_sum2	adjp_wald_sum2	adjp_lr_sum	pathway	address	genes
990	 772	SOD1	NEFH APEX1 ITPR2 TREM2 SETX	0	0.1100545	0.1223145	0	0.113745	0.113667	0	1	1	0	1	1	GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	SNW1 DNMT3B IL12A PARK7 IRS1 PIK3R2 HAVCR2 CERS1 ITPR3 APRT GNAS TNIP2 BRCA1 MMP2 CD86 GCK LAMTOR3 PXN PRDX2 P2RX4 COL1A1 ATP6V1A SIRT1 WNT3A SMO CDC73 RAPGEF2 ADCY9 HDAC9 PDPK1 NFE2L2 AGTRAP SRSF5 SLC38A9 MAP3K5 NAMPT CYP11B2 TNFRSF1B OPRK1 HRH4 KLRK1 PDGFD AGTR1 CCL3 PRKACB CRHR1 CTNNB1 RAB31 CAV2 PDE4D FBXO32 WNT10B APOA4 RPE65 KCNQ1 SOD3 TRIB3 PLSCR3 JAK3 GFI1 SIRT2 AGTR2 PIK3CA CDH1 RGS8 HNRNPU CDC5L CBX8 RHOB ADAM9 GPR173 AGRN ATP2B4 RXFP4 WNT6 GNG11 HSP90B1 AKT2 RPS6KA2 INPP5K KL PRKACG DNMT3A BCL2L1 LRRK2 INSR SSTR2 ARG1 ESR2 ERN1 ABCB4 PENK SLC2A4 NTS DCPS PDK2 RORA AANAT CYP26B1 NOD2 PRKCE SLC29A1 GPD1 KLF4 PDK3 CXCL10 UMODL1 CHRM3 NR4A1 ENDOG MRC1 CMPK2 CRYGD TCIRG1 PDCD10 HDAC6 GJB6 FOLR1 USF1 PTGER4 ASS1 LTK GCG CDC6 CX3CR1 NR4A3 LPAR1 SMARCC1 CHRM1 TLR2 GNRHR ABL1 PTPN1 EIF4EBP2 ABCA1 DPEP1 PCSK9 PRDX1 UPF1 FAS PPP5C ARHGEF2 ETS1 HTR2B EZR PRDX5 CRHR2 SSTR1 CD180 LBP ATP6V1H GNG3 APOBEC1 ATP6V1C1 RAP1A UBR1 GNG13 HCN4 NQO1 SFRP1 PTPRK CASP4 ATP6V1E2 PTPRN ABL2 ZNF277 PTPRA PRLR IRAK1 RORC INHBB CALCRL PTGS2 TRAF2 ATP6AP1 DNM2 TRPC6 FGF21 WNT5A AKAP1 SLC5A5 IL24 SSTR4 ADCY3 ADCY4 RGS10 MAX EEF2K MPV17 FGF23 RRAGB TNFAIP3 POLG GNG2 PDE4B OR51E2 GSK3A MAP2K6 FOLR2 CYP11B1 MAPK14 CCNA2 TP53INP1 GSK3B TLR4 KLF2 CMA1 AGT TPO AKAP9 PRKAA2 GLRA1 GNG10 TGFB1 SLC2A5 PIK3R3 ALDH1A2 SCARB1 PTPN2 COL4A1 WNT5B SIN3A GH1 TICAM1 MMP3 EDN1 CXCL16 MSX2 JUP CSF3 PIK3CG HNRNPM GLP2R KCNE1 SHC1 GLRX2 AKAP7 CEBPE GPR152 SSH1 CSF2 NEFH IRF3 CPS1 WT1 NTRK3 LRP6 ATP6V1G2 PRKCB SERPINF1 POR ATP6V0E1 UGT3A2 MEN1 AHCYL1 FXN MAP2K7 SNCA RORB SSTR3 OGT FBN1 CDK19 TLR5 PTPRN2 WNT2 KLF9 PTK2B PRKCD GNAI2 HMGB2 HCN2 AVPR1A PRL YWHAG ITGB1 HNRNPK IGF1 IL18RAP VLDLR CSK GNAI1 IL8 SPI1 PIK3R1 PPARG ZNF16 STAT5A ABCG2 EZH2 GOT1 ADNP2 ZNF580 PIK3C2A HCK MAPK1 FOXO1 RAP1B ZNF35 SLC26A6 YES1 KLF15 GH2 RAPGEF3 CLEC7A MT3 ATP6V1E1 PAF1 NOS2 CPEB3 CD14 PDE2A HOXA2 NR1D1 RAB13 LTC4S IGF2 TNF PARP1 SLC2A8 ACTN2 SBNO2 ERRFI1 ID3 CPT1A PLSCR4 CAV1 SOX4 LAMTOR2 IPO5 CCL2 PCGF2 GNG5 IRS4 COL3A1 T CBX3 CCR5 ADPRHL2 AIFM1 RAB11FIP2 GNG4 STAR SOCS2 TESC PRKCZ MPO PRKAR1B GNG7 TNC NEURL WNT7B NCOA3 APLP1 GLP1R SORBS1 WNT9A NEUROD1 RIPK2 IFNG XBP1 PRKAR1A TRPV1 FER TBC1D4 RAB8A MLC1 YAP1 PTGFR GLRA2 F3 DENND4C ATP6V1G3 MLXIPL HMGCS1 OSBPL7 APP PLA2G1B EGR1 AGER MTR KLF3 C10orf2 KAT2B ECT2 BLM GRIK5 APPL1 FZD1 PTK7 PTGER2 LILRB2 FZD10 RRAGD PIM1 PDK4 DGAT2 CDK5R1 STK25 PDE3A INHBA POSTN NOD1 RAB11FIP5 PTK2 RARA HRH3 IL6 IL18BP WNT1 PRKAR2B IL18 ENTPD2 HNRNPD STAT5B CAMK2A ADCY7 PTGDR PAX2 NCL COL5A2 APEX1 TIRAP MEF2C GHSR SOCS1 NR1H4 PDGFC ESR1 DAB2IP AIF1 PTK6 WNT3 PTPN22 PLEKHA1 SLC8A1 PRPF8 SOX9 RELA NFKBIB PKLR FOS IGFBP1 ZC3H12A SOCS7 JAK2 EIF4EBP1 UBR2 CPEB2 BAIAP2 ROCK2 ATP7A PPARGC1A NME1 PRKACA VDR OSR1 ADCY6 DNMT1 CCS SREBF1 LEP NPAS4 CHEK2 LAMTOR1 RAPGEF1 IRS2 KAT5 ATP6V1F RHOQ RARG GNA15 NET1 PLAU MAS1 PRKAA1 PID1 FZD4 CEBPB MYO5A CTR9 MAPK8 ELK1 STAT6 KLF6 COL1A2 NDOR1 ANXA5 SOD2 ALDOB GUCY1B3 SMYD3 LPIN1 CD36 LRP8 UCP2 FYN VAMP2 NOS3 PPAT CREB1 PTN DRD5 CPEB1 NOX4 RRAGA FECH HDAC5 GATA4 GNB2 AKR1C2 CCDC62 KRT13 IL1RL1 PRKAR2A ITPR2 GPAM RXRA IRAK2 ROMO1 ITGA2 P2RY11 H2AFZ ATP6V0A2 CRH RYR2 ICAM1 AKR1C4 NKX6-1 ANXA1 NRIP1 GPLD1 AQP1 SPON2 IL1R1 ZNF703 MSTN HCN1 CFTR PDGFB BYSL CDK1 GNB2L1 PPARD CSH1 ID1 BAD CAPN10 WDTC1 RET STRA8 LILRB1 AXL MAPK3 ATP6V0A4 ADCY8 P2RY2 RAB10 ATP6V1C2 NFKBIA GAB1 CA2 SRF TPM1 PPARGC1B GHRHR AICDA EDNRB CYP17A1 PYCARD CIB2 PARK2 LY96 SMARCD1 ATP6V0D2 IRF8 FN1 CPEB4 FOXC2 CYP1B1 CHRM5 NDUFA13 PRKCI SLC9A1 IMPACT APOB HDAC2 IL10 FFAR3 AKR1B1 LGALS1 RYR3 FZD7 PLCB1 RPS3 AKAP6 UGT1A1 IL1B CCL7 BAIAP2L1 COLEC12 P2RY4 CYP24A1 CPB2 ENPP1 GNG12 PTCH1 AQP9 GSTP1 PPIF SSTR5 ATP6V0A1 KLF10 GNG8 SLC8A3 MDM2 SRC AP3S1 PDGFRA TNIP3 ADCY5 FOXO4 SOD1 GNB3 COL16A1 SOS1 WNT9B PDE3B RAMP3 EGFR SPTBN2 BCAR1 SPHK1 AQP8 LITAF EPHA3 ATP6V0D1 DRD1 PRDX3 HMBS CRHBP TREM2 TFAP4 PTAFR RPTOR STAP1 PAK1 IFNB1 IGFBP5 HTRA2 IL12B EP300 MAPK7 GNA11 E2F1 PHIP RUVBL2 RAF1 KCNC2 ATP6V0E2 PTGER3 SERPINE1 KCNJ11 CD6 GRB10 MGST1 ADAMTS1 BGLAP GNB4 ADCY2 ATP6V1G1 B2M TRAF6 PDXP GCGR GRB2 MAPK9 RRAGC TWF2 ATP6V1B2 WNT11 ADRBK1 FABP1 ATP6V1B1 HIF1A KDM6B NFKBIL1 PPP1R15A MTDH RAD51 SH3BP4 IL15 LYN ADIPOQ AACS GFPT1 AKT1 KLF1 ATP6V0B CYBA MSN AKR1C1 RANGAP1 PKD2 GNB1 GHR BNIP3 SLC6A4 TNFSF4 OXR1 PPP3CA P2RY12 APOC3 KCNK4 FFAR2 CD80 STC1 SHPK CD40 GNAQ SIPA1 SLC26A3 SLIT2 TH GAS6 IDE STAT3 INS SLC25A33 HCN3 CASP9 CDK2 AQP2 NR1H3 SHMT1 RAB11B NLRP3 WNT8B ACACA P2RY6 CCL5 CTNNA1 TBX1 CCL20 SETX ANKRD1 SRD5A1 ZNF236 ATP6V1D KCNB1 IGF1R COL6A1 NFKB1 AKR1C3 TSPO STXBP4 CYP11A1 ADCY1 PAWR BAIAP2L2 CHRM4 MYOD1 NTRK2 CCNB1 CAPN2 ZEB1 ATP2B1 HMGCS2 MYOG CYP7A1 ATP6V0C NR4A2
991	  10	NA	NA	0.334098	0.334098	0.334098	1	1	1	1	1	1	1	1	1	GO_REGULATION_OF_INTERLEUKIN_10_SECRETION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_INTERLEUKIN_10_SECRETION	HLA-DRB1 PYCARD HLA-DRB5 PRKCZ LGALS9 TNFRSF9 PTGER4 TNFRSF21 CD274 LILRB1
992	  26	NA	NA	0.465797	0.4142955	0.431801	0.487629	0.4581865	0.4675325	1	1	1	1	1	1	GO_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	HSP90AA1 CLRN1 SSH2 RAC1 PLXNB3 BRK1 BIN3 RAC2 TWF2 HRG EPHA2 FER SSH1 SSH3 ARPC2 CAPZB RLTPR FRMD7 MTOR WNT1 FSCN1 NCKAP1 WASF2 DNM2 SLIT2 HDAC4
993	  67	NA	NA	0.658529	0.65948	0.918117	0.89636	0.900419	0.8990455	1	1	1	1	1	1	GO_CELLULAR_KETONE_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_KETONE_METABOLIC_PROCESS	CYP2B6 SCP2 CRYZL1 AKR7A2 HAGH STAR AKR1C2 AKR1B10 STARD3 AKR1C4 GLO1 TDO2 COQ9 KMO AFP COQ4 UBIAD1 CYP2W1 SRD5A1 COQ2 CYP11A1 AKR1C3 NDUFA9 AFMID AADAT CYP4F11 CYP11B1 KDSR CBR4 PDSS1 CYP4F2 PARK7 PNKD CYP17A1 VKORC1 CCBL1 PDDC1 VKORC1L1 CACNA1H GPD1 COQ5 DHRS9 COQ7 KYNU OXCT1 CBR3 HSD17B3 AKR1B1 COQ6 CBR1 CCBL2 ADM GPI HMGCR AKR1C1 LHB STAT5B GOT2 PDSS2 DHRS4 FSHB ADCK3 ADH4 COQ3 HSD17B1 CYP11B2 IDO1
994	  43	NA	NA	0.3372055	0.3387605	0.3330605	0.318996	0.379998	0.3579205	1	1	1	1	1	1	GO_CRANIAL_NERVE_DEVELOPMENT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CRANIAL_NERVE_DEVELOPMENT	HOXB3 SEMA3A SIX4 ERBB3 ISL1 NRP1 SLC1A3 EPHB1 PLXNA4 CHD7 PHOX2B PAX2 TFAP2A ATOH7 HES1 CHRNB2 NKX2-2 NAV2 POU4F1 LPAR1 EGR2 ATP8B1 PHOX2A HOXB1 HOXD3 SALL1 PLXNA3 POU4F3 HOXB2 KCNA2 TBX1 TMEM126A HOXA1 SLITRK6 DRGX NTRK1 CTNNB1 HOXA3 SEMA3F HES3 GLI3 EPHB2 SIX1
995	  35	NA	NA	0.30126	0.1503085	0.1790205	0.260891	0.1495655	0.16545	1	1	1	1	1	1	GO_WNT_SIGNALING_PATHWAY_CALCIUM_MODULATING_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/GO_WNT_SIGNALING_PATHWAY_CALCIUM_MODULATING_PATHWAY	PDE6B FZD2 GNAO1 CALM1 WNT11 ROR2 PDE6G PLCB2 TNRC6C NFATC1 TNRC6B PPP3CB GNAT2 CTNNB1 NLK MAP3K7 PLCB3 FZD4 TNRC6A FZD6 LEF1 PDE6A PPP3CA TCF7L2 GNG2 CAMK2A CALM3 MOV10 WNT5A PLCB1 FZD3 CALM2 FZD5 GNB1 PPP3R1
996	  54	NA	NA	0.284693	0.12072	0.1380905	0.2682265	0.155965	0.1715715	1	1	1	1	1	1	GO_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/GO_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	KIF16B FES DGKD IQGAP1 PIGR HRAS RPS6KA5 EFEMP1 EREG SRC TGFB1 GRB2 CBL PAG1 NCK2 GRB7 PIK3CA SOS1 PTK2B SOX9 BCAR1 EGFR ARF4 FAM83B REPS2 PXN PTK2 EPS15 PLCG1 TDGF1 ABL1 CSK ERBB2IP NRAS ADAM17 PIK3R1 SHC1 FAM83A PDPK1 SOCS5 KRAS EPS8 GAB1 EGF VIL1 HBEGF BTC SHC3 PIK3C2A PLCE1 CAMLG RASSF2 AREG PTPN11
997	  27	NA	NA	0.778542	0.778542	0.677863	0.6844055	0.6746525	0.677863	1	1	1	1	1	1	GO_CELL_PROLIFERATION_IN_FOREBRAIN	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELL_PROLIFERATION_IN_FOREBRAIN	GLI3 SIX3 FABP7 NUMBL EMX2 WNT3A CEP120 HHEX WNT7A DIXDC1 KIF14 POU3F2 NUMB DCT ARX DOCK7 HOOK3 ZEB2 POU3F3 FGFR2 RRM1 PCM1 LHX5 IGF2BP1 FGFR1 DISC1 FGF8
998	  15	NA	NA	0.699829	0.699829	0.699829	1	1	1	1	1	1	1	1	1	GO_RESPONSE_TO_MURAMYL_DIPEPTIDE	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RESPONSE_TO_MURAMYL_DIPEPTIDE	NOTCH1 IRF5 TNFAIP3 NFKBIA RIPK2 ERBB2IP NOD1 NOD2 RELA CARD9 ARHGEF2 NLRP1 JAG1 MAPK14 PTPN22
999	  24	NA	NA	0.788902	0.788902	0.788902	1	1	1	1	1	1	1	1	1	GO_REGULATION_OF_POSITIVE_CHEMOTAXIS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_POSITIVE_CHEMOTAXIS	FIGF KDR F2RL1 ARTN AZU1 NTRK3 VEGFC VEGFB FGF10 VEGFA S1PR1 F7 IL16 SCG2 CXCL12 IL8 ANGPT2 F3 CDH13 CREB3 ITGA2 AKT2 NTF3 SMAD3
1000	 789	NA	TBK1 HFE TREM2	0.7278385	0.8496085	0.741577	0.8032205	0.745533	0.766238	1	1	1	1	1	1	GO_REGULATION_OF_IMMUNE_RESPONSE	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_IMMUNE_RESPONSE	ELF1 CLCF1 SUMO1 FCN1 CD180 LBP EZR PSMD2 ABR TRAF2 CD300A RPS6KA3 CXADR HLA-G LSM14A HLA-DQB2 TRPM4 SASH3 IL27RA BPIFB1 C2 IRAK1 ACTG1 IRAK3 IFNAR2 DENND1B IFNA6 ZAP70 SPINK5 ITK WNT5A IFNA5 CALM2 PSMB4 SPPL2A IL4R MAP2K6 LAG3 PLCL2 KLK5 PDE4B TNFAIP3 CHUK FKBP1A C9 IL13 CCL19 FCGR1B JUN ITGB7 ARPC5 PRKCE RAET1E NOD2 MBL2 HSP90AA1 PKN1 PGLYRP1 LCK TLR9 AMBP MIF ECM1 ULBP1 KIT ARPC4 IL23A SMPDL3B HLA-A CD226 PVRL2 FCGR2B PRKCH PTPN1 UBE2D1 TLR2 CD28 UBE2D2 FADD PSMA2 ABL1 IFNA16 ZC3HAV1 NR4A3 SOCS3 TGFB3 PSMB10 WIPF2 SH2D1B WHSC1 GATA3 BRK1 CEACAM1 LAT2 NCKIPSD LGALS3 DDX58 KRAS FCGR1A C8A PSMD5 PDE4D RIPK3 CD300C TEC PRKACB ALOX15 MASP2 CXCL13 POLR3G STX7 HSPA1B IFNA14 C1QB JAK3 GFI1 PIK3CA PSMC3 MARCO HSP90B1 FZD5 OTUD7A PRAM1 BCL10 MASP1 TRAF3 UNC13D ITGAM CDC37 IFI16 ADAM8 PLA2G6 GBP5 ZP4 MAP2K4 PRKACG HLA-DMB NLRP6 MALT1 ANKRD17 HAVCR2 PIK3R2 LPXN IL27 C1QA IL12A CFHR1 NLRC4 PGLYRP2 SLAMF7 POLR3B ERAP1 MB21D1 IL6ST ICAM3 COLEC10 CLEC6A MMP2 CD86 TNIP2 CD300LF CLU PDPK1 PPP3R1 SUSD4 HSPD1 SNX6 FGR CR2 LAX1 SIRT1 HSP90AB1 COL1A1 KLRK1 CFD MADCAM1 RSAD2 IRF1 SLC39A10 FCER1G C1S SFTPD HLA-DPA1 MAPKAPK3 PSMD3 PRKCZ HLA-DRB5 UNG C4A MYO1G PSMC4 IFIH1 NCR3 FER GPRC5B TXK IFNG RIPK2 XBP1 PTPRJ SAMHD1 PHB2 CRTAM UBC MYO1C NCR1 PLCG1 WASF2 C1QC HLA-DQA2 PSMF1 IFNA8 PSMD13 TLR7 PLA2G1B HLA-C AGER PPP2R3C MYB TYROBP IFNA10 CR1 PTPRC HLA-B RFTN1 CADM1 ITGAL CLEC7A ARPC3 YES1 CD300LG LAT TRAFD1 APOA2 IFNA7 C4BPA PSMB3 IGF2 CARD11 C3AR1 TNF CD14 COLEC11 NR1D1 NMI FOXP3 IL2RA ITCH IKBKG CD4 IGLL5 CAV1 TLR6 CD3D ERBB2IP TYK2 CTLA4 DUSP10 KCNN4 MICA SCARA3 BIRC3 ELMO2 C6 CFP HLA-DPB1 CD96 TNFRSF13C BAX HRG CD3G BTRC COL3A1 CTSG NLRP10 FCRL5 RPS6KA5 MAP2K7 BTN3A1 PAK3 MYO10 CD81 JAK1 HMGB2 FCER1A PSMB7 AP1G1 TRIM5 PRKCD UBE2V1 TLR5 APLF ATG5 HMOX1 POLR3F PIK3R1 PPARG CD160 PSMB8 CSK IL2 TRIM15 HLA-DQA1 RBCK1 MUL1 ITGB1 SPNS2 KRT1 CLEC2B KIR3DL1 KLRB1 MAPKAPK2 PLCG2 REG3G RNF135 HCK PLD2 MAPK1 CLEC4D GRAP2 TGFB1 PIK3CB UBE2N C1QBP TLR4 NFATC3 HLA-DRB1 SPG21 CD74 WDFY1 PGC MYD88 SERPINB4 TAB2 DUSP22 EIF2AK4 SIN3A TICAM1 PSMB1 RELB PTPN2 UBB IFNA17 IL23R TBK1 TREML2 SHC1 PPAPDC1A PSMC5 PSMA7 C8B CTSB CD59 GAB2 CNR1 ITGA4 PTPN11 SIGLEC7 SH2D1A PRKCB VCAM1 RAC2 NFAM1 SLA2 IRF3 ADORA2B TNFSF13 WAS MAP3K7 IRAK2 DHX58 CD276 IL1RL1 ULBP3 THEMIS CACNA1F PSMD14 TSPAN6 STAT1 IRF7 EXOSC3 PSMB5 CD84 SPON2 CD200R1 TLR1 SUPT6H PUM2 GPLD1 C12orf4 UBA52 ICAM1 ANXA1 PGLYRP4 BCR TANK PAG1 CREBBP LILRB1 CD1B PIK3CD MAPK3 SLAMF1 UBE2K IFNGR1 CTSS UBQLN1 IKBKB BLK XIAP NFKBIA KLHL6 CUEDC2 MAPK8 S100A14 ARPC1B COCH DUSP3 APOA1 CD8A THOC1 IRAK4 SLC25A6 RIPK1 COL1A2 IFNK CD38 ACTB CYFIP1 PSMD8 BTK STAT6 C5AR1 SYK ARPC2 VTN MYH2 STX4 KIR2DL3 VAV3 LIMK1 AIM2 FYN RNF31 PSME3 TREML1 CLC CD36 PSEN1 CD33 CMTM3 CLEC4E HLA-DRA MICB SOCS5 PRKD2 VAMP2 HLA-E STAT2 PTPN22 LTA TNIP1 PVR DAB2IP TMEM173 NR1H4 IL13RA2 SERPINB9 XCL1 MED1 LTF DNAJA3 TIRAP KLRF1 NCKAP1 MEF2C IFNGR2 PSMD7 USP18 SOCS1 FYB JAK2 CD1A FBXW11 GPX1 ABI1 FOS TNFRSF14 RELA ADAR IFNA1 CTSH PLEKHA1 UBASH3A COL17A1 ADA CD34 PRKACA HLX FLOT2 KIR2DL1 TLR8 VAV2 NRAS ICAM4 PRNP BAIAP2 BIRC2 HLA-DQB1 CD46 SEMA7A RABGEF1 C7 PSMD12 ACTR3 RFTN2 PLSCR1 LGMN TAB1 LEP LILRB2 C1orf177 IRF4 FCN3 CD200 ICAM5 PAXIP1 STOML2 ADCYAP1 PTK2 MAP3K1 LIME1 SKP1 PIK3R4 PIK3AP1 CLEC2D SERPING1 BCL6 BCL2 NOD1 CASP8 DDX60 CACNB4 HCST HMGB1 IL6 IFNA21 PSME2 PHB NR1H2 CARD9 SEC14L1 VSIG4 FAM105B DEFB103B KIR3DL2 AMICA1 RARA NLRX1 GBP1 UBE2D3 CD8B STAT5B PSMD4 PSMA3 SIGLEC9 C3 TGFB2 INS FCN2 PSMC1 CUL1 LGALS9 TYRO3 PPP3CB PIGR HFE IL7R PSMB2 SPN CD40 HLA-F TREM1 SNX4 COL2A1 PSMD9 IL4 DEFB103A RAC1 TNFRSF21 DMBT1 CCL5 MAPK10 PUM1 CALM1 PSMD11 PHPT1 VAMP7 IL20RB NR1H3 CD1C NLRP3 A2M TRIM27 NDFIP1 FCER2 IKBKE NFKB1 PSMB9 CACNB3 PARP9 KLRC1 MS4A2 RPS27A MSH6 LGR4 PSMC2 THY1 C5 USP17L2 PRKCQ ARPC1A IL33 PAWR PSMA1 SLAMF6 PGLYRP3 B2M C4B TRAF6 IGLL1 CD300LD C1RL CD55 CD19 FES NFATC1 TAB3 IL15 LYN NFKBIL1 FCGRT CD1D CFB WASL FOXJ1 C10orf54 RLTPR MAPK9 RC3H1 GRB2 LCP2 CTSK WIPF1 PELI1 MNDA ARRB2 MAVS TNFSF4 CFI TLR3 STXBP2 VAMP3 PAK2 CD3E LAMP1 PTPN6 CYBA ZBTB1 POLR3D FFAR2 RPS19 CD80 IL21 BST2 SAMSN1 FCGR3A ACTR2 LAIR1 RASGRP1 CD247 PPP3CA NLRC5 CFHR5 POLR3C ANGPT1 PSME1 SRC PSMD10 ELMO1 CNPY3 PSMB6 SPPL3 CRK KLK7 CLEC4G CFH IL12RB1 CD40LG NCK1 TLR10 C4BPB TNFSF18 IFNA2 C8G PIAS1 SKAP1 BCAR1 SOS1 F2RL1 CDC42 CCR2 TNIP3 NCR2 DAK PIK3C3 NFATC2 TREM2 SMAD3 PTEN IFNA4 PSMD1 KLRD1 CLEC4A P2RX7 PSME4 PSMA6 ELANE CLEC4C STK11 FCGR2A CCR7 RAF1 SLC11A1 TREML4 HSPA1A EP300 IL12B FOXF1 CD79A NCKAP1L IFNA13 PTAFR STAP1 ITGB2 PAK1 IFNB1 TRIM6 EREG FCRLB KIR2DL4 LY96 PSMC6 SKAP2 PSMB11 HRAS TRAT1 PYCARD LILRA1 FLOT1 PSMD6 IFITM1 IL10 OSCAR SELL PSMA8 LAIR2 PSMA4 COLEC12 VAMP8 PYDC1 IL1B TAP1 WIPF3 DRD2 ZP3 CD209 CYLD IFNAR1 FFAR3 PSMA5 VAV1 CD79B IDO1 ICAM2 CALM3 TBX21 HPX PROS1
1001	  28	NA	NA	0.58478	0.5764455	0.580121	0.581689	0.553601	0.564997	1	1	1	1	1	1	GO_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	BCL6 OVOL2 DLX2 GATA2 BMP7 HEY2 CHAC1 C12orf52 RFNG NFKBIA LFNG DLK1 NRARP MAGEA1 DLL4 EGFL7 DLK2 MMP14 C8orf4 NUMB SLC35C1 DLX1 HEY1 NEURL GDPD5 HIF1AN BEND6 FBXW7
1002	  22	NA	NA	0.659101	0.659101	0.659101	1	1	1	1	1	1	1	1	1	GO_MEMBRANE_LIPID_CATABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MEMBRANE_LIPID_CATABOLIC_PROCESS	PPT1 GLA SGPL1 NEU3 SMPD1 NAGA SMPD4 GBA2 CYP1B1 GALC SMPDL3B NEU4 GBA ENPP7 SMPDL3A NEU1 GM2A SMPD3 SPHK1 HEXB ACER1 NEU2
1003	  21	NA	NA	0.709581	0.709581	0.709581	1	1	1	1	1	1	1	1	1	GO_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION	NOTCH1 OTP HIF1A VEGFC ASPM SMARCD3 DMRTA2 PAX6 VEGFA SHH SOX10 DISC1 ZNF335 GLI3 CX3CR1 FZD3 CTNNB1 DRD2 DCT SMO CX3CL1
1004	  12	NA	NA	0.4839835	0.4839835	0.4839835	1	1	1	1	1	1	1	1	1	GO_CARTILAGE_MORPHOGENESIS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CARTILAGE_MORPHOGENESIS	MATN1 HAND1 RSPO2 WNT7B LRP6 STC1 HAND2 HOXA5 MSX1 MEF2C SNAI2 SNAI1
1005	  57	NA	NA	0.848491	0.848491	0.910172	0.918042	0.9119975	0.913158	1	1	1	1	1	1	GO_PEPTIDE_SECRETION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PEPTIDE_SECRETION	MAFA RAB11FIP5 CARTPT EDN1 TACR2 HNF1B CPLX1 FKBP1B PTPRN RAB11B HNF1A GHRL PTPRN2 NEUROD1 SLC30A8 ANXA1 GAL GHRH CCKAR TRPV4 FFAR1 MYO5A MC4R GHSR STXBP3 ILDR2 GHRHR RAB1A PDX1 VIP CRHR1 IL1RN CAMK2G PCLO RAF1 SMAD2 RAB11FIP2 EXOC3L1 SNX19 SMPD3 CDK16 LEP SLC18A2 CYB5R4 CPLX3 NPFF EIF2AK3 RIMS2 RAPGEF4 EDN3 FAM3B UBE2Q1 ACVR2B VGF IL6 ABCA1 GPR119
1006	  80	NA	NA	0.55615	0.6327695	0.729759	0.6726135	0.8688815	0.826213	1	1	1	1	1	1	GO_THIOESTER_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_THIOESTER_METABOLIC_PROCESS	ACACB TDO2 ACSL4 SCD5 DGAT1 AGK ACOT7 ACACA HMGCL GCDH ELOVL7 ACSM4 ACSF2 GPAM MLYCD ACSL6 ELOVL5 SLC25A1 ACOT4 ACOT9 ACOT11 ACLY AADAT THEM4 ACSL3 PTPLB FASN ACOT6 OXSM PPT1 TECR OGDH FAR2 HNF4A AGPAT6 PDHX ACSBG1 GLYAT FAR1 PDHA1 ACSF3 ACOT2 KYNU DGAT2 THEM5 PDHA2 ELOVL6 ACSM2A SCD AASS PDHB DLST ELOVL3 ELOVL1 ACSS2 ELOVL2 SUCLG2 ACSS1 ACOT12 PPT2 NUDT7 SUCLG1 MVK PIPOX MVD PTPLA MCEE SUCLA2 HSD17B4 DLAT ACOT8 BAAT ACOT1 HSD17B12 DLD ACOT13 ACSL5 ACSBG2 ACSL1 PMVK
